date,cases,deaths,new_cases,new_deaths,cases_7day_avg,deaths_7day_avg,fatality_rate
2021-02-07,27185193,467504,89169.0,1463.0,105017.71428571429,2794.1428571428573,1.7197008680423935
2021-02-08,27268355,468953,83162.0,1449.0,102374.71428571429,2690.4285714285716,1.7197700411337609
2021-02-09,27364113,471978,95758.0,3025.0,97967.85714285714,2572.714285714286,1.7248065011279554
2021-02-10,27459808,475337,95695.0,3359.0,94263.28571428571,2505.285714285714,1.731028126635117
2021-02-11,27565960,478492,106152.0,3155.0,91266.28571428571,2460.714285714286,1.7358074959116243
2021-02-12,27665519,481325,99559.0,2833.0,87400.85714285714,2388.8571428571427,1.73980108596553
2021-02-13,27755867,483578,90348.0,2253.0,82269.42857142857,2192.1428571428573,1.74225506989207
2021-02-14,27824057,484729,68190.0,1151.0,78456.57142857143,2056.285714285714,1.74212193426717
2021-02-15,27880161,485675,56104.0,946.0,73613.42857142857,1971.0,1.742009309056716
2021-02-16,27939999,487323,59838.0,1648.0,70087.0,1926.4285714285713,1.7441768698703248
2021-02-17,28009004,489731,69005.0,2408.0,67691.71428571429,1876.142857142857,1.7484770254593842
2021-02-18,28081254,492289,72250.0,2558.0,65843.57142857143,1884.7142857142858,1.7530876648172478
2021-02-19,28156128,494810,74874.0,2521.0,65836.71428571429,1921.7142857142858,1.7573794237616762
2021-02-20,28229709,496711,73581.0,1901.0,67835.57142857143,2008.7142857142858,1.7595328382591546
2021-02-21,28284962,497922,55253.0,1211.0,68689.28571428571,2123.5714285714284,1.760377121949112
2021-02-22,28341018,499127,56056.0,1205.0,69376.42857142857,2116.5714285714284,1.7611470413659804
2021-02-23,28414848,501384,73830.0,2257.0,69383.42857142857,2059.5714285714284,1.764514101923051
2021-02-24,28489829,504596,74981.0,3212.0,68990.42857142857,2004.0,1.7711443617299354
2021-02-25,28566889,507105,77060.0,2509.0,68476.57142857143,1986.4285714285713,1.7751495446353995
2021-02-26,28641812,509227,74923.0,2122.0,67628.85714285714,1988.2857142857142,1.7779147492484066
2021-02-27,28712642,510739,70830.0,1512.0,65464.0,1940.2857142857142,1.7787948597694354
2021-02-28,28764298,511827,51656.0,1088.0,64333.57142857143,1849.142857142857,1.779382900288406
2021-03-01,28814420,513045,50122.0,1218.0,63102.28571428572,1757.4285714285713,1.7805147561533428
2021-03-02,28873096,514966,58676.0,1921.0,61996.42857142857,1707.4285714285713,1.7835496408144107
2021-03-03,28940164,517540,67068.0,2574.0,60558.28571428572,1699.2857142857142,1.788310529269979
2021-03-04,29008605,519407,68441.0,1867.0,59113.71428571428,1644.2857142857142,1.7905273280118088
2021-03-05,29075787,521179,67182.0,1772.0,58346.0,1573.4285714285713,1.7924845851979863
2021-03-06,29136550,522634,60763.0,1455.0,57939.57142857143,1550.2857142857142,1.7937401648444995
2021-03-07,29178094,523337,41544.0,703.0,56604.142857142855,1402.142857142857,1.7935955652209499
2021-03-08,29222842,524059,44748.0,722.0,55649.0,1355.5714285714287,1.7933197599330004
2021-03-09,29278673,525818,55831.0,1759.0,54947.857142857145,1306.2857142857142,1.7959078951426521
2021-03-10,29336393,527355,57720.0,1537.0,54304.28571428572,1242.7142857142858,1.7976136330052572
2021-03-11,29398148,528896,61755.0,1541.0,53878.857142857145,1226.2857142857142,1.7990793161528407
2021-03-12,29460422,530323,62274.0,1427.0,54848.71428571428,1215.857142857143,1.8001201747890783
2021-03-13,29516680,531333,56258.0,1010.0,54741.28571428572,1142.142857142857,1.8001109880921566
2021-03-14,29555246,531921,38566.0,588.0,55049.71428571428,1093.142857142857,1.7997515567963807
2021-03-15,29606783,532570,51537.0,649.0,55113.71428571428,1106.142857142857,1.798810765762697
2021-03-16,29661862,533813,55079.0,1243.0,54918.857142857145,1048.0,1.799661127140299
2021-03-17,29721741,535007,59879.0,1194.0,55205.857142857145,1007.4285714285714,1.8000526954326128
2021-03-18,29783944,536639,62203.0,1632.0,54755.28571428572,1024.0,1.8017727940933543
2021-03-19,29844854,537659,60910.0,1020.0,54312.42857142857,1010.2857142857143,1.8015132525024247
2021-03-20,29903121,538385,58267.0,726.0,53976.28571428572,971.5714285714286,1.8004307978421383
2021-03-21,29938533,539089,35412.0,704.0,57968.57142857143,1000.5714285714286,1.8006526906311677
2021-03-22,29986970,539642,48437.0,553.0,58709.42857142857,959.4285714285714,1.7995882878463547
2021-03-23,30039696,540614,52726.0,972.0,60885.71428571428,978.2857142857143,1.7996653494762396
2021-03-24,30127521,542011,87825.0,1397.0,61675.0,989.4285714285714,1.7990560856301452
2021-03-25,30194910,543355,67389.0,1344.0,63240.71428571428,952.0,1.7994920335910922
2021-03-26,30271054,544507,76144.0,1152.0,65841.57142857143,963.5714285714286,1.79877119574363
2021-03-27,30334846,545311,63792.0,804.0,67198.14285714286,951.5714285714286,1.7976389265335317
2021-03-28,30381218,545753,46372.0,442.0,64566.28571428572,905.4285714285714,1.7963499685891462
2021-03-29,30447861,546387,66643.0,634.0,65917.14285714286,870.4285714285714,1.794500441262524
2021-03-30,30510083,547275,62222.0,888.0,65591.42857142857,834.0,1.7937512657700734
2021-03-31,30579485,548349,69402.0,1074.0,65693.85714285714,827.0,1.7931923967980494
2021-04-01,30656330,549448,76845.0,1099.0,64478.857142857145,808.4285714285714,1.7922823769185678
2021-04-02,30730194,550345,73864.0,897.0,64704.71428571428,784.4285714285714,1.7908933474354245
2021-04-03,30794703,551100,64509.0,755.0,64872.28571428572,775.8571428571429,1.789593489503698
2021-04-04,30832570,551412,37867.0,312.0,65777.57142857143,993.5714285714286,1.7884075184131585
2021-04-05,30900794,551878,68224.0,466.0,66206.0,980.5714285714286,1.7859670531443304
2021-04-06,30964189,552706,63395.0,828.0,67712.85714285714,981.2857142857143,1.7849845833197826
2021-04-07,31039928,555304,75739.0,2598.0,68549.28571428571,981.7142857142857,1.7889989951007619
2021-04-08,31119772,556312,79844.0,1008.0,69901.28571428571,979.0,1.7876480586040282
2021-04-09,31204184,557214,84412.0,902.0,69183.85714285714,977.4285714285714,1.78570284036269
2021-04-10,31274548,557972,70364.0,758.0,71657.85714285714,982.2857142857143,1.7841089182168195
2021-04-11,31321879,558265,47331.0,293.0,71546.85714285714,744.4285714285714,1.7823483706070125
2021-04-12,31385081,558720,63202.0,455.0,70744.57142857143,729.7142857142857,1.7802088833226208
2021-04-13,31465794,559582,80713.0,862.0,70506.85714285714,725.2857142857143,1.7783819470756086
2021-04-14,31540756,560515,74962.0,933.0,68366.85714285714,718.5714285714286,1.7771133957600764
2021-04-15,31614984,561420,74228.0,905.0,67865.71428571429,727.1428571428571,1.7758035240504944
2021-04-16,31697732,562291,82748.0,871.0,67384.71428571429,733.0,1.773915559636885
2021-04-17,31753116,563002,55384.0,711.0,64772.71428571428,729.4285714285714,1.773060634427185
2021-04-18,31796939,563355,43823.0,353.0,63305.28571428572,724.1428571428571,1.7717271464401025
2021-04-19,31856774,563851,59835.0,496.0,62160.28571428572,729.0,1.7699563678356134
2021-04-20,31919203,564688,62429.0,837.0,59289.142857142855,713.7142857142857,1.7691168542021554
2021-04-21,31983893,565584,64690.0,896.0,59135.28571428572,719.2857142857143,1.7683400829286167
2021-04-22,32050106,566523,66213.0,939.0,57790.28571428572,713.0,1.7676166188030706
2021-04-23,32112756,567287,62650.0,764.0,55426.42857142857,710.4285714285714,1.7665472250341887
2021-04-24,32167063,568037,54307.0,750.0,53944.71428571428,686.0,1.765896376675732
2021-04-25,32201471,568346,34408.0,309.0,52679.57142857143,698.4285714285714,1.7649690599538141
2021-04-26,32244759,568824,43288.0,478.0,51460.42857142857,690.4285714285714,1.7640820326801014
2021-04-27,32296816,569490,52057.0,666.0,50757.0,695.5714285714286,1.763300753857594
2021-04-28,32352650,570473,55834.0,983.0,49880.42857142857,695.2857142857143,1.7632960514826452
2021-04-29,32410329,571356,57679.0,883.0,49335.857142857145,698.0,1.7628824440504756
2021-04-30,32468055,572156,57726.0,800.0,49637.57142857143,699.1428571428571,1.7622121189581574
2021-05-01,32516226,572904,48171.0,748.0,48304.71428571428,724.2857142857143,1.7619018886140105
2021-05-02,32546822,573232,30596.0,328.0,46870.57142857143,700.0,1.761253372141833
2021-05-03,32592222,573718,45400.0,486.0,45194.28571428572,687.5714285714286,1.760291151674163
2021-05-04,32634949,574560,42727.0,842.0,43828.42857142857,681.2857142857143,1.7605665631651515
2021-05-05,32680744,575373,45795.0,813.0,41941.71428571428,665.7142857142857,1.760587213069568
2021-05-06,32726689,576169,45945.0,796.0,40819.28571428572,656.4285714285714,1.7605477902148916
2021-05-07,32774854,576925,48165.0,756.0,39018.71428571428,644.4285714285714,1.7602671853244563
2021-05-08,32809818,577564,34964.0,639.0,37954.857142857145,621.2857142857143,1.760338932693866
2021-05-09,32832557,577827,22739.0,263.0,36550.0,614.7142857142857,1.7599208005639035
2021-05-10,32865353,578229,32796.0,402.0,35398.28571428572,607.0,1.759387766198647
2021-05-11,32900633,578909,35280.0,680.0,34457.857142857145,589.1428571428571,1.759567969406546
2021-05-12,32936594,579676,35961.0,767.0,33817.42857142857,572.8571428571429,1.7599755457410078
2021-05-13,32974477,580418,37883.0,742.0,33087.857142857145,573.5714285714286,1.7602038085395562
2021-05-14,33016059,581049,41582.0,631.0,32050.0,573.5714285714286,1.7598981150354742
2021-05-15,33046540,581574,30481.0,525.0,31155.428571428572,587.8571428571429,1.759863513699165
2021-05-16,33064172,581842,17632.0,268.0,30167.285714285714,571.7142857142857,1.7597355832772708
2021-05-17,33089703,582244,25531.0,402.0,29041.85714285714,563.5714285714286,1.7595927047154216
2021-05-18,33118721,583024,29018.0,780.0,27196.571428571428,559.1428571428571,1.7604061461189882
2021-05-19,33147765,583678,29044.0,654.0,25830.285714285714,553.8571428571429,1.76083666576012
2021-05-20,33177770,584363,30005.0,685.0,25281.14285714286,545.1428571428571,1.7613088522827183
2021-05-21,33206435,584963,28665.0,600.0,24799.285714285714,550.1428571428571,1.7615953052473112
2021-05-22,33227352,585451,20917.0,488.0,24054.714285714286,529.8571428571429,1.7619550303015419
2021-05-23,33241140,585658,13788.0,207.0,23384.285714285714,577.2857142857143,1.7618469162008283
2021-05-24,33263298,586095,22158.0,437.0,22890.14285714286,672.2857142857143,1.7619870404912947
2021-05-25,33287104,586733,23806.0,638.0,21926.0,663.0,1.7626435751214646
2021-05-26,33311455,587719,24351.0,986.0,20791.285714285714,640.0,1.764315008155603
